CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
120935136,5030427.5,6784.9,6783.4,6786.2,6054.1,6052.6,6056.9,13027,13025.8,13026.8,5963.9,5963.2,5966.7,406.4,407.5,9072.8,8679.6,5147,5149.5,5147.8,56706.9,56706.3,56717.3,7852.1,7852.8,7850.4,4708.2,4706,4713.5,1898.8,1891.7,1917.5,860.4,2255.1,2250,2250.7,1196,1194.9,1196.7,3279.5,3276,3276.4,6342.5,6341.8,6344.9,3611.9,3609.1,176.8,167,8325.3,8326.7,8330,3361.7,3363.2,3365.7,4150.8,4151.1,4153.8,15527.7,15536.8,15533.4,167,167,41.540001,26.33
149377744,5084515,6780.2,6779.6,6781.4,6050.4,6049.1,6052.7,13022.5,13019.8,13021.2,5962.3,5961.3,5965.1,406.4,407.5,9072.4,8680.4,5145.5,5148,5146.6,56711.1,56705.5,56697.1,7848.3,7847.2,7846.9,4705.4,4703.8,4710.9,1898.9,1891.8,1917.5,860.4,2255,2249.9,2250.7,1195.8,1194.6,1196.5,3278.4,3274.7,3275.3,6340.1,6339.1,6342.9,3613.7,3611.4,176.8,167,8322.4,8319.2,8322.7,3360.8,3361.8,3364.2,4153.1,4152,4153.7,15533.1,15532,15539.7,167,167,41.16,26.34
195639888,5201523,6783.4,6781.5,6784.1,6049.4,6047.1,6051.2,13021.1,13019.8,13022.2,5963.5,5961.9,5965.9,406.4,407.5,9073.1,8680.3,5145.4,5147.9,5146.5,56706.5,56702.2,56708,7845.9,7845.8,7846.3,4705.5,4703.4,4711.1,1898.9,1891.9,1917.5,860.4,2255.2,2249.9,2251,1195.9,1194.8,1196.5,3278.6,3274.4,3275.6,6341.1,6340.8,6343.7,3612.9,3610.8,176.8,167,8318.5,8322.3,8325.1,3359.1,3360,3362.5,4152.4,4152.1,4153.9,15514.9,15515.3,15497,167,167,41.560001,26.34
184531008,5097364,6785.6,6784.5,6786.2,6051.4,6048.7,6053.8,13025,13026.6,13027.2,5964.1,5963.2,5966.6,406.4,407.5,9072.8,8680.3,5147.1,5149.4,5147.8,56701.5,56704,56697.2,7851.7,7848.9,7848,4706.5,4704.6,4711.7,1898.9,1891.8,1917.4,860.4,2254.9,2249.5,2250.5,1195.9,1195,1196.6,3279.4,3276,3276.6,6341.7,6341.2,6345.1,3611.6,3608.6,176.8,167,8319.1,8321.8,8323.1,3360,3361.5,3362.9,4149.9,4150.1,4152.8,15526.5,15524.8,15521,167,167,41.459999,26.360001
172504656,5120970,6783.8,6782.5,6784,6047.9,6047.1,6051,13022.5,13019.9,13021.7,5961.9,5960.9,5964.6,406.4,407.5,9072.2,8679.8,5145.7,5147.5,5146.3,56713.6,56694.5,56696,7850,7847.1,7847.2,4705.5,4703.5,4710.7,1898.9,1891.7,1917.5,860.5,2255.5,2249.9,2250.9,1195.8,1194.8,1196.5,3278.6,3274.9,3275.7,6340.4,6339.4,6342.4,3613.2,3611.1,176.8,167,8315.7,8320.2,8319.3,3359.7,3361.3,3363.4,4149.4,4148.9,4153.8,15529.5,15545.3,15545.7,167,167,40.830002,26.33
166041248,5202679,6778.4,6776.5,6778.9,6042.4,6041.5,6045.6,13016.9,13015.7,13016.8,5960.4,5958.8,5963.1,406.4,407.5,9072.5,8680.9,5144,5145.9,5144.7,56681.5,56688.6,56682.1,7841.2,7841.1,7839.9,4702.9,4700.5,4707.9,1898.9,1891.7,1917.4,860.5,2254.7,2249.5,2250.6,1195.7,1194.7,1196.4,3277.8,3274.2,3274.6,6340.1,6339.8,6342,3612.7,3610.6,176.8,167,8314.9,8319.9,8319.6,3358.6,3360.2,3362.1,4150.3,4150,4152.2,15526.7,15520.5,15545,167,167,41.16,26.33
134227456,5170854.5,6778.9,6777.7,6779.4,6043.3,6041,6045.3,13015.2,13016.4,13016,5959.9,5958.9,5962.3,406.4,407.5,9072.5,8679.7,5144.3,5146.8,5145.1,56689.1,56701.9,56702.9,7842.8,7842.1,7842.9,4704.3,4702.7,4710.3,1898.9,1891.7,1917.5,860.4,2254.9,2249.4,2250.4,1195.8,1194.8,1196.5,3279,3275.4,3276.3,6341.5,6340.3,6344.2,3613.3,3611.7,176.8,167,8315,8319.3,8322.8,3357.2,3357.9,3360.7,4147.1,4147.2,4150.3,15521.5,15525.8,15510.2,167,167,41.619999,26.360001
114519040,5204392.5,6776.6,6775.7,6778,6045.2,6043.7,6047.8,13015,13014.4,13015.6,5960.3,5959.2,5963,406.4,407.5,9073.3,8680.3,5143.8,5146.1,5144.5,56695.7,56689.2,56696.8,7839.2,7838.7,7839.1,4702.1,4700,4707.6,1899,1891.8,1917.5,860.4,2254.8,2249.8,2250.1,1195.7,1194.7,1196.4,3277.8,3274,3274.7,6339.3,6339.3,6342.4,3612.9,3610.9,176.8,167,8311.2,8314.9,8317.1,3356.4,3358.9,3360.8,4146.5,4145.5,4148.1,15537.9,15539.2,15526.9,167,167,41.650002,26.34
100079264,5128512.5,6779.3,6778.4,6780.1,6046,6044.3,6049.2,13018.2,13017.2,13018.7,5959.7,5958.9,5962.9,406.4,407.5,9073.3,8679.7,5144.2,5146.8,5145.2,56669.5,56686.5,56685.6,7841.5,7838.8,7840.1,4702.5,4700.2,4708,1898.9,1891.8,1917.5,860.4,2254.4,2249.2,2250.1,1195.7,1194.8,1196.5,3278.1,3274.9,3275.8,6342.2,6341,6344.3,3614.1,3610.5,176.8,167,8309.8,8316.6,8316.1,3357,3359.5,3360.8,4145.3,4147.2,4147.8,15507.1,15510.3,15501,167,167,41.59,26.389999
103496688,5208192,6775.9,6774.8,6775.6,6037.3,6036,6039,13011,13010,13011,5957.2,5955.9,5959.5,406.4,407.5,9073.1,8680.2,5143.8,5145.9,5143.9,56682.3,56682.4,56686.4,7840.3,7840,7839.2,4701.5,4699.6,4706.9,1898.9,1891.7,1917.5,860.4,2254.9,2249.6,2250.4,1195.7,1194.7,1196.4,3277.4,3274,3274.7,6339.5,6339.5,6342.2,3612.9,3610.8,176.8,167,8305,8314.3,8314.5,3356.2,3357.4,3359.6,4147.9,4148.8,4149.1,15519.6,15520.3,15505.2,167,167,40.91,26.33
