CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
125394048,5878082.5,7289.2,7287.9,7290.1,6365.4,6363.4,6367.7,14492.9,14492.1,14493.5,6200.2,6199,6202.4,405.8,406.9,9063.7,8671.3,5684.5,5686.6,5685.4,60043,60041.5,60040.8,8522.5,8520.5,8520.4,4797.1,4795.3,4802.8,1896.7,1889.5,1915.6,859.4,2395.1,2390.2,2390.8,1220.7,1219.7,1221.4,3440.4,3437,3437.6,6793.9,6792.9,6795.2,3611.6,3609.3,176.5,167,8738.1,8740.6,8745.8,3569.8,3571.3,3572.3,4409.3,4409.5,4411.6,16654.7,16649.6,16644.8,167,167,37.939999,25.040001
135627936,6017521.5,7287.5,7286.3,7288.2,6362.7,6360.8,6365.5,14490.9,14490.8,14490.9,6199.3,6198.1,6201.6,405.8,406.9,9063.8,8671.5,5683.8,5685.9,5684.1,60004.8,60008.2,60014.7,8520.8,8519.4,8518.5,4796.7,4794.7,4802.3,1896.7,1889.5,1915.5,859.4,2394.5,2389.2,2390.1,1220.6,1219.7,1221.3,3440.8,3436.9,3437.5,6793.7,6793.3,6795.7,3612.5,3610.3,176.5,167,8737.6,8741.2,8744.4,3568.3,3570.4,3571.9,4409.6,4408.9,4412.4,16642.1,16642,16643.5,167,167,37.91,25.040001
133705888,6121680,7285.7,7284.6,7286.1,6363.9,6361.3,6365.7,14488.3,14488.8,14489.9,6198,6197.2,6200.9,405.8,406.8,9063.8,8671.2,5682.8,5684.9,5684.2,60035.7,60032.2,60040.8,8518.4,8516.7,8515.4,4796,4794,4801.6,1896.7,1889.6,1915.6,859.3,2394.1,2389.2,2390.2,1220.6,1219.6,1221.1,3439.9,3436.3,3436.9,6793.9,6791.4,6794.8,3612.7,3610.7,176.5,167,8731.3,8732.8,8733,3568,3569.5,3571.8,4407.2,4407.2,4408.9,16629.3,16620.2,16631.1,167,167,37.900002,25.040001
128903320,6144120,7283.9,7283.2,7284.3,6359.3,6356.9,6359.3,14488,14486,14487.6,6197.4,6195.4,6199.3,405.8,406.9,9062.9,8672,5682.1,5684.2,5682.2,60026.3,60024.9,60028.3,8514,8512.4,8513.2,4795.4,4793.8,4800.7,1896.7,1889.6,1915.6,859.4,2393.9,2389.1,2389.6,1220.5,1219.5,1221.2,3439.8,3436.1,3436.4,6791.3,6790.9,6795.9,3612,3609.5,176.6,167,8732,8736.6,8741.5,3565.7,3566.8,3569.4,4407,4408.8,4408.3,16649,16630.3,16636.4,167,167,37.869999,25.059999
130776496,5581497.5,7282,7281,7282.4,6357.1,6353.9,6358.4,14486.8,14483.6,14486.9,6196.1,6195.4,6198.7,405.8,406.9,9064.4,8671.8,5680.5,5682.8,5681.2,60012.2,60010.2,60011.4,8512.5,8510.6,8512.5,4794.8,4792.4,4799.6,1896.7,1889.6,1915.5,859.3,2393.8,2388.6,2389.5,1220.5,1219.4,1221.2,3439.2,3435.7,3436.4,6790.8,6790.1,6793.8,3613.9,3611.4,176.5,167,8726.5,8724.8,8735.8,3565.4,3567.1,3569.6,4404.7,4405.5,4406.4,16612.4,16616.6,16610,167,167,37.880001,25.07
150183120,5841746,7279.9,7278.9,7280.7,6356.5,6354.3,6356.1,14482.5,14481.6,14481,6195.1,6193.7,6197.9,405.8,406.9,9064.4,8671.5,5680.4,5682.5,5680.6,59991.9,59997.9,60005.5,8511.2,8508.2,8509,4794.6,4792.5,4799.8,1896.7,1889.6,1915.6,859.3,2393.1,2388,2388.9,1220.4,1219.4,1221.1,3438.8,3435.1,3435.9,6791.2,6790.2,6793,3613.3,3611.1,176.5,167,8719.4,8725.1,8732.1,3564.3,3565.9,3567.7,4405.5,4404.7,4407.1,16623.4,16593,16609.8,167,167,37.860001,25.07
122582416,5566043,7278,7277.6,7278.9,6351.9,6349.7,6353.6,14480.7,14480.6,14481.4,6194.2,6192.9,6196.1,405.8,406.9,9064.6,8671.6,5679,5681.5,5679.6,59985.9,59984.7,59995.3,8507.8,8507.2,8506.1,4793.7,4791.3,4799.1,1896.7,1889.5,1915.7,859.3,2393.4,2387.8,2388.9,1220.2,1219.3,1220.9,3438.2,3434.8,3435.3,6789.3,6788.4,6791.7,3612.5,3610.3,176.6,167,8723,8727.3,8732.2,3563.1,3565.2,3567.6,4402.7,4402.9,4406.5,16637.1,16608,16620.4,167,167,37.810001,25.059999
136386880,5724439.5,7275.6,7273.8,7276.1,6348.8,6347.3,6351.3,14478.1,14479,14480.1,6192.9,6191.2,6194.9,405.8,406.9,9063.8,8671.3,5678.5,5680.4,5678.9,59955.8,59953.6,59957.5,8505.4,8506,8506,4793.5,4791.1,4798.9,1896.7,1889.5,1915.6,859.3,2392.5,2387.3,2387.9,1220.1,1219.1,1220.8,3438.2,3434.6,3435.3,6789.4,6789.1,6791.7,3612.2,3610.5,176.6,167,8717.9,8717.4,8720.1,3559.5,3562.2,3564.8,4406,4406.4,4408.6,16621.4,16614.2,16619.7,167,167,37.849998,25.059999
142673952,5602720.5,7274.1,7272.5,7274.5,6346.1,6343.2,6347.1,14476.2,14474.1,14476.5,6191.6,6190.1,6193.8,405.8,406.9,9063.9,8672,5678.1,5679.7,5678.5,59969.6,59960.8,59961.4,8504,8502.4,8501.5,4792.6,4790.7,4797.6,1896.7,1889.5,1915.6,859.3,2392.1,2387.2,2387.9,1220.1,1219,1220.8,3437.4,3434.2,3434.5,6788.3,6788,6790.3,3614.5,3612.2,176.6,167,8718,8720.6,8725.3,3560.5,3562,3564.4,4407.1,4405.4,4408.1,16627.7,16629.4,16633.3,167,167,37.830002,25.07
118317808,5728812,7272.6,7271.9,7273.1,6343.4,6340.1,6344.8,14474.3,14471.6,14471.4,6190.5,6189.5,6193,405.8,406.9,9064.1,8672.3,5677,5679,5677.2,59956.2,59959.5,59974,8502.1,8499.2,8499.3,4792.5,4790,4797.6,1896.7,1889.6,1915.6,859.4,2391.7,2386.6,2387.4,1220,1219,1220.7,3437.1,3433.6,3434.2,6786.9,6786.3,6790.7,3613.9,3610.2,176.6,167,8711.1,8716.5,8723,3557.4,3559.7,3561.5,4401.8,4401.8,4406.3,16638.3,16627.1,16621.7,167,167,37.799999,25.059999
