CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
149377744,5011851.5,7218.3,7217,7218.2,5583.9,5583.1,5586.2,14228.9,14226.6,14227.3,6319.3,6318,6321.7,406.3,407.4,9072.2,8679.8,5547,5549.6,5547.7,58424.7,58440.8,58439.8,8029.7,8029.4,8029.1,4701,4698.6,4706.3,1898.3,1891.1,1917,860.2,2328.7,2323.7,2324.6,1228,1227,1228.8,3388.2,3384.5,3385.2,6862.3,6861.8,6865.2,3613.7,3611.1,176.8,167,8304.3,8309.9,8310.8,3298.9,3299.7,3301.8,4167.4,4165.8,4168.4,15155.6,15156.4,15141.3,167,167,35.439999,26.629999
175453888,5159452.5,7217.6,7216.6,7218.8,5581,5580,5584.9,14226.8,14227.4,14227.5,6319.7,6318.1,6322.5,406.3,407.4,9072,8680.2,5547,5549,5547.7,58429.1,58428.9,58449.5,8030.8,8029.1,8029,4700.6,4698.8,4706.2,1898.3,1891.1,1917.1,860.1,2328,2323.3,2324.2,1228,1227,1228.8,3388.4,3384.6,3385.3,6862.1,6861.3,6865.7,3613.8,3611.6,176.8,167,8308.2,8309.2,8312,3296.4,3297.3,3301,4165,4167.6,4169.5,15155.3,15146.8,15144.6,167,167,35.490002,26.629999
132976416,5085045.5,7217.5,7216.2,7217.9,5576.4,5575.2,5581.1,14225.3,14224.5,14225,6319.1,6318.6,6322.2,406.3,407.4,9072.5,8680,5546.4,5548.9,5547.8,58420.6,58410,58411.7,8030.9,8028.7,8029.2,4701.1,4698.9,4706.6,1898.2,1891,1917,860.2,2328.5,2323.2,2324.2,1228.1,1227.1,1228.7,3388.3,3384.4,3385.6,6862.4,6861.9,6864.5,3613.5,3611.3,176.8,167,8304.7,8304.7,8310,3296.6,3297.4,3299.7,4166.3,4163.6,4167.1,15149,15158.9,15150.7,167,167,35.490002,26.639999
133858872,4991026.5,7216.3,7215.7,7217.8,5577.2,5575.6,5580.5,14224.3,14223.7,14224.1,6318.7,6317.9,6322,406.3,407.5,9072.6,8679.4,5547,5549.3,5547.2,58415.7,58413.8,58417.6,8030.4,8029.8,8029.2,4700.9,4698.7,4706.6,1898.2,1891.1,1917,860.2,2328.2,2323.1,2324.2,1228.1,1227,1228.8,3388.3,3385,3385.3,6863,6862.8,6866.6,3612,3611.4,176.8,167,8307.3,8309.7,8310.1,3297.2,3299.1,3300.2,4164.2,4164.6,4167.4,15177.7,15167.2,15179.1,167,167,35.439999,26.629999
150958256,5217855,7215.7,7214.4,7216.6,5577,5573.4,5577.9,14220.6,14219.6,14221.1,6319.3,6317.8,6321.5,406.3,407.4,9072.9,8680,5546.2,5548.5,5546.5,58416.1,58412.1,58414.7,8031.1,8029.7,8028,4700.8,4698.6,4706,1898.3,1891,1917,860.2,2328.3,2322.9,2324,1228,1227.1,1228.8,3388.2,3384.8,3385.5,6863.8,6863,6866.2,3613.2,3610.1,176.8,167,8304.1,8306.8,8307.2,3297.3,3298.5,3300.2,4163.9,4165,4166.2,15169.3,15157.7,15168.2,167,167,35.5,26.65
125152608,5206476.5,7218.5,7217.1,7218.3,5578.9,5577.9,5581.9,14222.7,14221.5,14223.4,6319.9,6318.9,6322.2,406.3,407.4,9072.3,8680.4,5545.5,5547.5,5545.7,58408.8,58398.8,58409.7,8029,8027.1,8027.5,4700.2,4698.3,4705.8,1898.2,1891.1,1916.9,860.2,2328.2,2323,2324.1,1228,1227,1228.8,3388,3384.5,3385,6862.5,6862.3,6865.2,3612,3609.7,176.8,167,8304.9,8306.4,8309.1,3296.7,3298.4,3300.2,4164.9,4165.5,4167.1,15152,15146,15154.5,167,167,35.459999,26.67
135502272,5122629,7215.8,7214.1,7216.3,5573.9,5572.3,5577.9,14220.2,14219.7,14221.1,6319.3,6317.8,6321.5,406.3,407.4,9072.7,8679.9,5545.4,5547,5545.8,58414,58423.1,58415.5,8028,8027.5,8028.3,4700,4698.2,4705.9,1898.2,1891,1916.9,860.1,2328.4,2323.4,2324.4,1228.1,1227,1228.7,3387.7,3384.4,3384.8,6862.2,6861.1,6864.5,3612.1,3607,176.8,167,8298.2,8302,8306.9,3296.9,3298,3299.7,4168.1,4167.6,4168.6,15146,15153.4,15153.3,167,167,35.450001,26.639999
130659656,5154588,7215.4,7214.8,7216.8,5578.1,5576.8,5581.2,14222.5,14221,14222.8,6319.9,6318.1,6322.4,406.3,407.4,9072.4,8679.6,5544.7,5547.2,5545.6,58404.6,58406.9,58412.9,8028.4,8027.7,8026.1,4700.7,4698.5,4705.5,1898.2,1891,1917,860.1,2328.1,2322.9,2323.7,1228.1,1227,1228.8,3387.8,3384.2,3385,6864.2,6862.6,6865.8,3613.3,3611.2,176.8,167,8304.8,8310.1,8312.2,3297.2,3298.8,3300.3,4165.4,4165.2,4167.8,15157.6,15155.5,15158.5,167,167,35.540001,26.65
136259792,5155360,7215.5,7214.1,7216.4,5576.5,5575.6,5580.4,14219.8,14219.2,14219.7,6319.5,6317.9,6322.1,406.3,407.4,9072.3,8680.5,5544.9,5546.9,5545.3,58439.9,58429,58444.2,8028.6,8028.1,8027.1,4700.3,4698.1,4705.8,1898.2,1891.1,1917,860.1,2328,2323,2323.7,1228.1,1227.1,1228.8,3387.8,3384,3384.9,6862.9,6862,6866.3,3613.7,3611.6,176.8,167,8303.9,8302.8,8310.4,3295.2,3297.3,3299.4,4165.7,4166.5,4167.4,15149.3,15150.3,15144.4,167,167,35.549999,26.639999
140853184,5259988,7214.9,7214.3,7216.1,5577.2,5576.3,5580.6,14220.8,14219.3,14218.9,6319.4,6318,6322,406.3,407.4,9072.4,8679.3,5544.6,5546.9,5545.3,58414,58422.4,58439.7,8028.7,8027.4,8027.6,4700.2,4698,4705.8,1898.3,1891.1,1917,860.1,2328.4,2323.3,2324.3,1228.1,1227,1228.8,3387.6,3384.3,3384.6,6863.3,6862.6,6864.3,3609.9,3609.3,176.8,167,8304.6,8303.2,8308.1,3297.4,3298.3,3300.6,4166.6,4164,4168.1,15159.6,15152.6,15145.4,167,167,35.580002,26.629999
