CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
117841112,5222653,6436,6434.5,6436.4,5244.6,5244.2,5249.1,12850,12849.8,12849.2,5835.9,5834.7,5838.6,406.1,407.2,9068.2,8675.8,5128.5,5130.8,5129.3,55467.1,55462,55465.3,7347.3,7346.3,7345.8,4456.6,4454.5,4461.9,1897.5,1890.3,1916.4,860,2224.6,2219.5,2220.3,1193.8,1192.8,1194.6,3235.8,3232.3,3233.2,6307.5,6306.5,6309.9,3609.9,3607.8,176.7,167,7991.4,7995.5,7997.2,3182.7,3184.2,3185.3,4031,4029.9,4032.8,14617.6,14618.6,14609.9,167,167,37.919998,25.790001
116480144,5115461.5,6436,6434.7,6436.8,5242.5,5241.2,5245.5,12850.9,12850,12850.7,5836,5834.7,5838.6,406.1,407.2,9068.4,8675.5,5127.9,5130,5128.7,55456.8,55465.8,55482.4,7347.1,7346.9,7345,4456.6,4454.2,4461.9,1897.4,1890.3,1916.4,860,2224.7,2219.6,2220.4,1193.7,1192.8,1194.6,3235.6,3232.2,3233,6307.9,6308,6310.1,3609.3,3607.7,176.7,167,7985.8,7988.1,7991.4,3182.8,3184.4,3186.6,4029.1,4029.9,4031.1,14626,14618.8,14623.8,167,167,37.880001,25.75
155410016,5207960.5,6436,6434.2,6436.1,5240.6,5239.5,5246,12848.8,12847.6,12848.9,5835.5,5834.2,5838.5,406.1,407.2,9068.1,8675.1,5128.1,5129.9,5129.1,55463.2,55472.7,55475.6,7346.7,7346,7345.8,4456,4454.2,4461.6,1897.3,1890.2,1916.3,859.9,2224.5,2219.4,2220.3,1193.8,1192.8,1194.5,3236,3232.6,3233.3,6307.9,6307.9,6310.8,3608.3,3606.3,176.7,167,7988.9,7987.9,7993,3182.3,3183.4,3185.9,4031.7,4032.4,4034.6,14617.2,14621.8,14622.4,167,167,37.880001,25.75
153735408,5099941.5,6435.8,6434.4,6436.3,5239.9,5238.9,5244.3,12848.2,12845.4,12846.7,5835.7,5834.6,5838.4,406.1,407.2,9068,8675.4,5128.2,5130.5,5128.6,55461.4,55475.7,55475.7,7348.3,7346.1,7347.1,4456.3,4454.3,4461.7,1897.3,1890.2,1916.4,860,2224.4,2219.4,2220.2,1193.8,1192.8,1194.6,3236.6,3232.9,3233.5,6307.7,6307.6,6310.8,3608.7,3605.1,176.7,167,7986,7992.8,7994.8,3181.3,3183.5,3185,4033.5,4031.9,4034.8,14591,14591.3,14587.4,167,167,37.849998,25.76
116480144,5208377.5,6436,6434.5,6436.5,5242.4,5240.1,5244.3,12845.7,12844.4,12847.8,5836.6,5834.8,5839.2,406.1,407.2,9068,8676,5127.5,5130,5128.6,55468,55472.5,55478,7347.9,7346.6,7346.9,4456,4453.8,4461.4,1897.4,1890.3,1916.4,859.9,2224.5,2219.3,2220.2,1193.9,1192.8,1194.5,3236,3232.5,3233.3,6308.7,6307,6310.6,3606.4,3604.8,176.7,167,7988,7990.4,7993.8,3182,3183.6,3185.1,4032.5,4033,4032.2,14612.1,14616.2,14605.5,167,167,37.900002,25.75
144828736,5233962,6436.6,6435,6437,5240.8,5239.6,5244.5,12847.7,12847,12847.7,5835.4,5835,5839.2,406.1,407.2,9067.8,8675.6,5126.9,5129.3,5128.2,55481.1,55482.8,55497.6,7347.2,7345.4,7344,4455.9,4454,4461.4,1897.4,1890.2,1916.3,860,2224.6,2219.3,2220.1,1193.9,1192.9,1194.6,3236,3232.4,3232.9,6306.4,6306.8,6310,3608.6,3606.1,176.7,167,7989.8,7993.5,7997.4,3182.5,3183.9,3185.1,4032,4032.6,4034.1,14605.9,14606.3,14605.5,167,167,37.77,25.76
136801504,5091906,6434.9,6433.7,6435.9,5238.1,5236.4,5241.5,12845,12843.7,12845.5,5834.8,5833.9,5838.3,406.1,407.2,9067.9,8676,5127.4,5129.5,5128,55476.2,55475.9,55477.3,7346.1,7345.3,7345.3,4456.3,4454.2,4461.5,1897.4,1890.2,1916.4,859.9,2224.6,2219.5,2220.4,1193.8,1192.7,1194.5,3236.2,3232.6,3232.7,6308,6306.5,6310.4,3611.4,3608.7,176.7,167,7987,7991.8,7994.8,3181.9,3182.6,3184.5,4030.3,4031.2,4034.4,14627.5,14621.1,14610.3,167,167,37.639999,25.76
115445680,4967419,6433.3,6432.5,6434.3,5237.3,5236.6,5241.2,12845.8,12844.6,12846.3,5834.6,5833.5,5837.2,406.1,407.2,9067.8,8675.6,5127.3,5129.2,5128.1,55469.2,55467.7,55478.9,7347.7,7346.5,7345.8,4455.9,4453.6,4461,1897.4,1890.2,1916.4,860,2224.7,2219.6,2220.6,1193.8,1192.8,1194.5,3236,3232.2,3233.3,6307.6,6307.1,6310.7,3609.8,3607.8,176.7,167,7981.9,7988.9,7987.2,3182.7,3183.4,3185,4031.5,4029.5,4032.7,14610.2,14600.2,14615,167,167,37.779999,25.780001
148769920,5247013.5,6434.4,6432.8,6434.4,5236.6,5236.3,5241.3,12844.4,12843.9,12844.5,5834.9,5834.2,5838,406.1,407.2,9068.2,8675.2,5126.7,5129,5127.4,55468.8,55474.8,55473,7346.1,7344.3,7343.9,4455.7,4453.5,4461.1,1897.4,1890.2,1916.4,859.9,2224.6,2219.4,2220.1,1193.8,1192.8,1194.4,3235.7,3232.2,3233.3,6307.7,6306.9,6309.9,3610.4,3608.3,176.7,167,7987.5,7985.5,7988.9,3182.6,3183.4,3185.3,4029.9,4030.9,4033.7,14610.7,14633.9,14626.8,167,167,37.84,25.76
150183120,4944033.5,6434.4,6432.8,6434.4,5236.3,5236.1,5240.6,12843,12843.1,12844.8,5835.1,5834.4,5838.6,406.1,407.2,9068,8675,5126.6,5128.7,5127.4,55472.6,55469.8,55476.7,7346.2,7345.2,7344.9,4455.8,4453.8,4461.2,1897.4,1890.3,1916.4,859.9,2224.5,2219.5,2220.3,1193.8,1192.7,1194.4,3236.2,3232.4,3233.5,6308.5,6307.3,6310.3,3610.7,3607.9,176.7,167,7985.9,7987.3,7990.5,3181.8,3183.4,3185.6,4031.1,4030.1,4032.7,14616.9,14613.1,14607.2,167,167,37.950001,25.780001
