CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
153897200,4742727.5,6851.1,6849.9,6851.8,5406.5,5404.4,5409.8,13698.6,13695.7,13697.6,6064.1,6062.8,6066.7,406.2,407.3,9070.5,8678.1,5396.6,5398.6,5397.4,57286.6,57295.6,57281.1,7808.6,7807.5,7806.6,4619.5,4617.7,4625.1,1898,1890.9,1916.5,860,2280.8,2275.6,2276.5,1211.7,1210.7,1212.5,3320.8,3317.3,3317.9,6643.1,6642.7,6646,3609.5,3607.3,176.7,167,8142.7,8147.9,8152,3239.6,3240.2,3242.4,4098.5,4098.5,4100.8,14909.3,14903,14883.5,167,167,43.93,26.219999
101785848,4600359.5,6851.6,6850.3,6852.3,5405.5,5406.4,5410,13696,13695.8,13697.1,6064.4,6062.4,6066.2,406.2,407.3,9071.7,8677.6,5397.1,5399.2,5397.3,57288.4,57291.6,57288.9,7806.9,7804.8,7805.9,4619.7,4617.7,4625.1,1898,1891,1916.6,860,2280.5,2275.4,2276.2,1211.7,1210.7,1212.4,3321,3317.4,3317.7,6644.5,6642.4,6646.3,3614.8,3612.4,176.7,167,8140.9,8146.9,8150.5,3239.7,3241.2,3243.2,4100.2,4099.7,4102.9,14911.2,14894.8,14907.9,167,167,43.860001,26.219999
113607160,4566244.5,6851.1,6850.3,6852,5406.6,5405.6,5410.8,13696.3,13695.4,13695.9,6063.5,6062.5,6066.6,406.2,407.3,9070.7,8677.5,5395.6,5398.1,5396.4,57278.7,57266.1,57283.5,7806.7,7806.7,7805.2,4619,4617,4624.6,1898.1,1890.9,1916.5,860,2280.6,2275.8,2276.4,1211.7,1210.6,1212.4,3321.1,3317.4,3318.5,6644.6,6643.7,6646.7,3613.5,3610.5,176.7,167,8149.8,8154,8153.3,3240.3,3241.6,3243.4,4101,4101.9,4102.5,14890.6,14898.3,14890.7,167,167,43.860001,26.190001
163947104,4739922,6850,6848.5,6851.2,5407.1,5405.5,5410.4,13696.2,13694.7,13695.8,6063.7,6062.2,6065.9,406.2,407.3,9070.9,8678.4,5395.7,5398.1,5396.4,57277.5,57273.9,57275.3,7808.1,7806.4,7807.3,4618.8,4616.6,4624.2,1898,1890.9,1916.6,860,2280.6,2275.2,2276,1211.7,1210.6,1212.3,3321.1,3317.3,3318.1,6644.2,6643.1,6647,3607.1,3606.9,176.7,167,8146.3,8147.2,8149.4,3238.7,3240.5,3242.5,4100.3,4099.3,4102.2,14899.9,14897.3,14904.9,167,167,43.869999,26.200001
182402016,4905640,6849.8,6848.6,6850.7,5407.7,5406.2,5411.4,13696.5,13694.3,13696.2,6063.1,6062.2,6065.6,406.2,407.3,9071,8678.1,5395.5,5398,5396.2,57282.1,57280.1,57282,7806.7,7805.9,7804.9,4618.3,4616.4,4623.9,1898.1,1891,1916.6,860,2280.6,2275.5,2276.3,1211.6,1210.7,1212.3,3320.8,3317,3317.7,6642.5,6641.5,6646.1,3605.5,3607.3,176.7,167,8146.3,8148.5,8153.4,3239.8,3240.9,3242.9,4100.7,4100,4103.2,14899.3,14897.3,14899.1,167,167,43.84,26.200001
144257280,4720796.5,6849.8,6848,6850.6,5404.5,5402.8,5409.4,13696.9,13694.8,13696.3,6062.4,6061.2,6065.8,406.2,407.3,9070.8,8677.9,5395.1,5397.7,5395.9,57275.3,57292.4,57275.3,7807.8,7806.4,7806.7,4618.4,4616.8,4624,1898.1,1890.9,1916.7,860,2280.3,2275.2,2276,1211.7,1210.7,1212.4,3320.5,3317.1,3317.7,6643.2,6642.2,6645.8,3609.8,3609.2,176.7,167,8148.8,8149.8,8153.7,3239.2,3240.3,3242.8,4099.4,4098,4101.6,14889.8,14893,14915.2,167,167,43.869999,26.200001
107451000,4635134.5,6849,6847.9,6849.7,5404.2,5403.6,5409.3,13694.6,13693.4,13694.4,6063.2,6061.8,6065.3,406.2,407.3,9070.3,8677.5,5395.6,5397.8,5396.2,57271,57268.7,57282.5,7809.7,7807.6,7807.5,4619.5,4617.6,4624.9,1898,1891,1916.6,860,2280.4,2275.3,2276.1,1211.6,1210.7,1212.3,3321.2,3317.3,3317.9,6643.9,6643.4,6646.5,3609.5,3604.6,176.7,167,8141.6,8150,8157,3240.4,3242,3242.8,4099.5,4100,4102.2,14888.6,14892.4,14899,167,167,43.830002,26.190001
104700776,4688408,6848.5,6848.2,6849.3,5404.2,5403.1,5407.5,13689.8,13689.7,13690.4,6062.7,6061.1,6065.3,406.2,407.3,9070.5,8677.4,5395.6,5397.7,5396.6,57279.2,57289.6,57266.8,7809.6,7809,7809.3,4619.5,4617.4,4624.9,1898,1890.9,1916.6,860,2280.3,2275.2,2276,1211.6,1210.6,1212.3,3320.8,3317.7,3318.2,6643.4,6642.6,6645.1,3611.8,3606.5,176.7,167,8139.3,8142.7,8149.8,3240,3241.1,3243.2,4098.8,4097.6,4100.4,14897.2,14896.6,14895.5,167,167,43.779999,26.190001
138913152,4685028,6850.3,6848.7,6850.8,5407.6,5405.9,5410.1,13691.8,13691.6,13692.4,6063.2,6062.3,6065.6,406.2,407.3,9071,8677.8,5395,5397.3,5395.7,57297.1,57282.4,57259.2,7811.7,7810.1,7809.6,4619.7,4617.8,4625.1,1898,1890.9,1916.5,860,2280.2,2275.1,2276.1,1211.6,1210.6,1212.4,3321.4,3317.6,3318.2,6643.8,6644.2,6646.2,3610.3,3608.6,176.7,167,8150.2,8154.7,8151.9,3238.9,3239.2,3241.9,4100.2,4100,4101.2,14897.7,14888.1,14893.4,167,167,43.689999,26.190001
173940912,4495084.5,6850,6848.3,6850.3,5406.1,5405.7,5409.6,13691.6,13690.2,13690.9,6062.3,6061.5,6065,406.2,407.3,9070.5,8678.3,5394.3,5396.8,5395.3,57273,57278.2,57287.9,7805.1,7805,7803.8,4618,4616.3,4624,1898.1,1890.9,1916.5,860,2280.5,2275.2,2276,1211.6,1210.5,1212.3,3321,3317.3,3318.2,6641.2,6640.7,6643.9,3608.6,3608.2,176.7,167,8143.8,8151.2,8153.1,3240,3241.5,3243.5,4100.3,4099.1,4100.7,14892.2,14893.1,14907.6,167,167,43.529999,26.24
