CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
136259792,5306896.5,8900.8,8899,8901.2,6170.6,6167.7,6172.9,15657.6,15657.7,15658.9,6662.5,6660.7,6664.3,406.3,407.3,9070.2,8678.2,5908.3,5910.7,5909.1,61936.2,61920.9,61926.2,8664.9,8665.1,8666.3,4895.8,4894.1,4901.6,1898,1890.9,1917.1,860.1,2428.4,2423.3,2424.4,1240.2,1239.2,1240.9,3498.3,3495.1,3495.4,6921.5,6921.5,6924.3,3615.4,3613.5,176.8,167,8428.7,8434.7,8435.3,3384.3,3386.9,3388.7,4305,4302.1,4306.8,15792,15779.9,15787.8,167,167,36.450001,26.34
133858872,5600736,8902.4,8900.7,8903.5,6172.4,6171.6,6175,15660.3,15657.7,15659.4,6662.6,6661.2,6664.4,406.3,407.3,9071.3,8678.3,5908.1,5910.4,5908.9,61915.9,61917.9,61920.5,8667.7,8666.2,8664.8,4894.8,4892.7,4900.1,1897.9,1890.9,1917.1,860.2,2428.4,2423.3,2424.2,1240.1,1239.1,1240.7,3498.4,3495,3495.7,6919.9,6919.6,6922.4,3614.9,3613.4,176.8,167,8428.8,8433.5,8435.8,3384.2,3385.9,3388.8,4300,4301.9,4305.1,15780,15772.4,15785.7,167,167,36.650002,26.33
138125920,5579102,8900.6,8898.9,8901.2,6171,6168.3,6170.7,15656.7,15654.6,15657.7,6661.6,6660.1,6663.8,406.2,407.3,9071.2,8678.2,5908.3,5910.4,5909,61921,61933.8,61928.1,8664.6,8662.7,8662.4,4895.2,4893.3,4900.8,1897.9,1890.9,1917.1,860.1,2428.7,2423.6,2424.4,1240.1,1239.1,1240.8,3497.9,3494.4,3495.4,6919.9,6919,6922.3,3615.5,3613.5,176.8,167,8434.6,8433.3,8437.7,3384,3385.2,3387.4,4304.1,4305.7,4303.8,15812.3,15809,15796.3,167,167,36.68,26.34
128648176,5609544.5,8902.7,8901.9,8904,6172.6,6169.7,6175.3,15662.7,15663.9,15665.3,6662.5,6660,6664.7,406.2,407.3,9070.4,8679.2,5909,5911,5909.6,61927.4,61913,61926.7,8664.9,8664.2,8663.8,4895.5,4892.9,4900.6,1898,1890.9,1917.2,860.1,2428.8,2423.8,2424.6,1240.1,1239,1240.6,3498.2,3494.6,3495.1,6918.3,6916.9,6920.3,3615.8,3613.3,176.8,167,8425.9,8430.6,8434.9,3384.5,3385.6,3387.7,4302.2,4301.2,4306,15792.9,15787.9,15777.5,167,167,36.740002,26.34
138387344,5688644.5,8904.6,8903.7,8905.4,6172.1,6171.3,6172.6,15661,15660.4,15662,6662,6661,6665,406.2,407.3,9071.8,8678,5909.6,5911.5,5909.9,61919.9,61917.7,61927,8667.1,8662.3,8662.1,4896,4894.5,4901.6,1898,1890.8,1917.1,860.1,2428.6,2423.7,2424.4,1240,1239,1240.7,3497.9,3494.3,3495.1,6917.4,6917.3,6919,3615.6,3613.5,176.8,167,8431,8434,8437.2,3384.9,3386.2,3388.1,4305,4304.9,4305.2,15787.5,15781.7,15789.6,167,167,36.650002,26.33
137186512,5479134,8903.8,8902.2,8904.1,6175,6172.6,6180.9,15669.3,15668,15665.7,6661.3,6660.2,6663.9,406.2,407.3,9070.8,8678.5,5910.1,5912.3,5910.5,61914.6,61919.8,61930.5,8666.6,8664.5,8663.1,4896.1,4894.2,4902,1898,1890.9,1917.1,860,2428.4,2423,2424.2,1239.9,1238.9,1240.6,3497.7,3493.6,3494.6,6915.3,6915.7,6917.9,3616.3,3614.2,176.8,167,8434,8435.1,8437.6,3383.2,3384.8,3386,4303.2,4301.8,4305.7,15791.4,15791.4,15801.2,167,167,36.380001,26.34
125717448,5554784,8902.4,8900.9,8902.3,6171.6,6169.2,6174.8,15663.6,15663,15661.5,6660.4,6658.9,6662.8,406.3,407.3,9071.2,8678.5,5909.9,5912.3,5910.8,61954.5,61947.1,61963.3,8663.4,8663,8663,4895.9,4893.5,4901.5,1898.1,1890.9,1917,860,2428.4,2423.3,2424.1,1239.8,1238.7,1240.5,3497.3,3493.8,3494.2,6915.9,6913.6,6918,3615.7,3613.3,176.8,167,8431.5,8433.8,8437.8,3383.2,3386.3,3387.2,4306.3,4302.5,4308.9,15774,15753.5,15792.2,167,167,36.290001,26.34
132224968,5651054.5,8900.7,8900.8,8901.6,6168.7,6167.1,6170.4,15660.4,15658.9,15662,6658.4,6657.7,6661.2,406.2,407.3,9071.3,8678,5909.7,5912.3,5910.6,61950.7,61976.9,61955.9,8662,8660.7,8660.4,4894.7,4892.7,4900.2,1898,1890.9,1917.1,860.1,2428.5,2423.1,2423.9,1239.8,1238.7,1240.4,3497.1,3493.6,3494.1,6914.6,6913.8,6917,3615.1,3613.3,176.8,167,8429.5,8434.3,8437.8,3383.7,3385.4,3387.8,4303.5,4303.5,4306.1,15787.7,15794.7,15795.1,167,167,36.41,26.33
126615424,5343789.5,8904.9,8904,8905.6,6172.6,6171.4,6175.1,15665.3,15662.3,15662,6659.1,6658.2,6661.9,406.2,407.3,9070.5,8678.1,5910.2,5912.2,5910.9,61970.9,61956.9,61963.5,8663.5,8662.5,8660.9,4894.7,4893.1,4900,1898,1890.9,1917.1,860.1,2428.4,2423.3,2424.1,1239.7,1238.7,1240.4,3497.1,3493.4,3493.9,6914.6,6914.3,6917.2,3616.3,3614.1,176.8,167,8430,8434.9,8437.6,3383.5,3386.5,3388.3,4304.6,4306,4308.5,15798.5,15805.2,15790.4,167,167,36.580002,26.370001
133461848,5517844.5,8906.6,8904.9,8907.5,6169.8,6168.2,6173.1,15666.3,15666.2,15665.4,6659.1,6658.9,6661.7,406.3,407.3,9071.4,8678.4,5910.5,5912.7,5911.3,61952.2,61959.2,61962.3,8663.7,8662.2,8662.6,4894.4,4892.3,4900.2,1898.1,1890.9,1917.1,860.1,2428.1,2423.2,2423.7,1239.7,1238.7,1240.4,3496.7,3493.1,3493.9,6913.8,6914,6916.3,3616,3613.8,176.8,167,8432,8435.1,8432.3,3385.3,3385.4,3388,4305.8,4305.5,4308.4,15807.9,15803.8,15807.9,167,167,36.68,26.33
