    start;363622.1;363556.7;50736.7;50732.0;50729.2;1662006.4;1665685.1;1667266.0;23180.8;23176.9;23181.0;85977.0;85929.8;85921.3;124041.4;124050.5;30483.1;30481.0;7440.9;7445.0;7448.4;2482.8;2481.1;2479.9;24650.0;24638.4;24653.6;13931.6;13931.2;13934.9;34330.4;34332.1;94605.6;94598.2;113729.2;113728.7;113743.0;8142.6;8143.5;8143.8;137205.1;137219.4;137239.1;36407.2;36417.1;36432.6;41075.8;41077.5;29802.5;29794.5;14197.8;14207.3;14214.1;26053.1;26047.4;26045.9;16733.6;16731.2;16728.4;14418.0;14416.2;14412.4;86243.5;86250.9;35.790001;53.070000
start;363555.8;363461.8;50978.7;50986.3;50975.6;1688853.9;1693425.8;1692960.9;23179.8;23183.2;23180.7;86207.9;86197.0;86211.2;124109.3;124097.6;30487.1;30483.0;7445.9;7448.8;7451.6;2485.9;2484.1;2482.9;24679.2;24691.6;24688.3;13933.6;13940.0;13928.4;34340.9;34335.2;94595.7;94590.8;113822.1;113833.9;113851.8;8158.6;8158.7;8160.5;137666.4;137681.8;137670.0;36572.8;36582.5;36603.7;41076.9;41075.5;29805.5;29799.3;14210.6;14220.1;14225.4;26063.0;26057.1;26050.1;16751.2;16748.6;16748.3;14440.3;14437.9;14433.4;86252.3;86254.1;35.790001;52.970001
start;363425.9;363358.9;51206.4;51207.1;51208.8;1715024.1;1718056.9;1719420.6;23189.2;23186.0;23188.4;86469.1;86459.6;86483.9;124052.4;124071.2;30488.6;30495.9;7446.9;7451.8;7455.0;2490.2;2488.0;2487.4;24710.5;24713.4;24710.1;13922.6;13929.4;13922.8;34338.9;34334.3;94620.0;94608.8;113936.1;113948.2;113945.7;8176.1;8175.7;8176.3;138052.9;138126.2;138158.5;36728.6;36746.6;36755.6;41073.3;41066.9;29809.7;29810.0;14225.1;14233.9;14239.9;26078.3;26074.7;26069.2;16772.7;16770.3;16768.1;14462.4;14459.2;14456.2;86261.1;86266.9;35.799999;52.970001
start;363712.5;363854.4;51437.9;51436.8;51434.7;1741315.2;1745106.9;1745807.6;23190.3;23190.5;23188.4;86751.3;86748.2;86744.6;124027.2;124042.4;30504.0;30505.6;7454.0;7457.9;7459.9;2493.2;2491.4;2491.3;24737.6;24745.9;24744.6;13930.6;13937.6;13948.3;34339.9;34342.2;94620.8;94623.4;114012.3;114033.4;114045.1;8194.9;8194.6;8194.1;138542.2;138524.8;138546.2;36889.9;36901.6;36914.8;41064.1;41061.3;29821.4;29818.0;14240.3;14249.6;14254.0;26088.8;26082.4;26078.0;16796.6;16793.7;16789.7;14486.6;14482.2;14478.6;86272.7;86273.3;35.820000;52.959999
start;364139.9;364117.5;51655.0;51662.9;51660.7;1763949.5;1765634.9;1768937.5;23192.6;23191.5;23187.2;87012.4;87013.0;87015.3;124053.6;124039.2;30513.3;30507.4;7457.5;7462.3;7464.0;2496.8;2495.4;2494.5;24773.8;24775.5;24765.8;13961.2;13961.1;13948.8;34341.1;34341.2;94628.8;94642.4;114129.9;114141.6;114123.3;8210.8;8211.2;8212.5;139052.2;139007.4;138997.3;37037.5;37051.5;37058.7;41066.5;41065.8;29836.6;29828.6;14256.6;14265.9;14271.4;26107.0;26100.6;26097.4;16815.9;16813.7;16811.2;14509.7;14505.6;14502.0;86281.0;86263.4;35.830002;52.889999
start;363664.1;363804.0;51868.0;51877.1;51882.8;1787692.8;1788888.8;1792885.2;23201.4;23197.6;23198.2;87307.5;87310.9;87300.1;124013.7;124028.9;30492.0;30487.7;7462.4;7466.8;7468.2;2498.8;2496.7;2496.0;24772.5;24786.2;24793.0;13956.5;13961.8;13955.3;34343.3;34345.2;94627.4;94618.8;114218.4;114229.9;114212.0;8229.5;8229.8;8230.1;139527.3;139513.0;139530.9;37180.9;37199.7;37207.0;41070.9;41068.4;29843.1;29838.6;14273.1;14281.0;14287.0;26122.7;26114.4;26111.5;16839.0;16832.9;16832.4;14533.6;14529.9;14526.6;86264.8;86269.8;35.820000;52.919998
start;363801.4;363949.5;52099.8;52103.7;52107.2;1808759.1;1809978.1;1814739.6;23205.3;23203.8;23201.8;87593.4;87574.7;87587.7;124013.0;124013.0;30490.7;30494.5;7466.2;7469.6;7473.5;2502.5;2501.4;2500.3;24813.3;24828.1;24824.0;13952.9;13964.0;13961.2;34340.5;34344.1;94646.0;94645.6;114311.1;114314.1;114312.1;8246.9;8246.9;8247.0;139860.3;139887.2;139909.6;37321.9;37345.5;37350.0;41073.7;41075.1;29861.2;29856.0;14289.4;14298.8;14302.8;26141.4;26135.7;26128.6;16864.9;16858.8;16857.1;14558.7;14555.3;14551.7;86279.9;86295.0;35.820000;52.889999
start;364001.5;364020.3;52334.2;52323.2;52308.5;1828417.4;1832526.0;1834667.9;23207.3;23206.0;23203.2;87864.8;87865.8;87872.9;123984.1;123995.2;30503.2;30493.3;7469.6;7474.5;7476.5;2505.6;2504.2;2503.0;24831.8;24827.8;24842.0;13950.7;13947.8;13946.4;34343.1;34347.2;94658.0;94666.5;114457.9;114440.6;114473.1;8264.1;8263.7;8264.4;140272.6;140351.6;140397.1;37466.3;37480.9;37494.1;41075.7;41079.4;29872.3;29866.1;14308.5;14316.5;14322.5;26154.8;26149.2;26145.2;16886.7;16885.1;16881.2;14582.5;14577.9;14574.1;86318.2;86342.7;35.830002;52.889999
start;364062.7;364339.4;52539.6;52537.5;52540.6;1850896.8;1854224.9;1855807.9;23217.4;23214.7;23216.4;88143.7;88158.2;88167.5;123986.5;123973.9;30516.5;30506.8;7474.9;7478.2;7482.0;2508.2;2506.8;2506.0;24874.0;24868.6;24880.2;13979.1;13970.5;13968.2;34347.1;34354.0;94646.9;94641.3;114559.0;114554.9;114566.4;8282.5;8282.3;8282.7;140794.1;140809.2;140761.5;37603.6;37624.1;37627.7;41077.8;41078.7;29879.4;29875.0;14325.2;14334.5;14339.1;26174.4;26164.4;26161.0;16909.8;16905.9;16905.0;14607.2;14603.1;14599.8;86342.9;86344.2;35.830002;52.889999
start;364317.9;364353.9;52749.8;52743.6;52743.6;1869541.4;1872960.0;1873744.1;23221.5;23223.5;23218.2;88421.3;88396.0;88414.3;124054.4;124040.0;30509.8;30503.5;7479.6;7484.1;7486.7;2512.0;2510.7;2509.0;24896.9;24906.8;24906.1;13961.1;13965.7;13957.0;34349.4;34353.1;94675.3;94699.0;114656.0;114652.2;114654.8;8299.6;8299.4;8299.8;141188.4;141225.5;141243.9;37740.6;37754.9;37762.6;41087.4;41084.4;29898.8;29887.5;14343.3;14352.7;14359.2;26191.4;26185.2;26182.6;16933.8;16931.9;16929.0;14633.7;14629.6;14626.1;86357.8;86342.6;35.860001;52.919998
